2025-12-30 13:30:40 UTC | INFO     | http_server | Logger initialized for http_server - Logging to /app/Logs/http_server_2025-12-30.log
2025-12-30 13:32:14 UTC | ERROR    | http_server | Failed to authenticate API key 5WZ82349... with Tastytrade: Session.__init__() got an unexpected keyword argument 'base_url'
2025-12-30 13:32:14 UTC | ERROR    | http_server | Failed to authenticate API key 5WZ82349... with Tastytrade: Session.__init__() got an unexpected keyword argument 'base_url'
2025-12-30 13:32:14 UTC | ERROR    | http_server | Failed to authenticate API key 5WZ82349... with Tastytrade: Session.__init__() got an unexpected keyword argument 'base_url'
2025-12-30 13:32:14 UTC | ERROR    | http_server | Failed to authenticate API key 5WZ82349... with Tastytrade: Session.__init__() got an unexpected keyword argument 'base_url'
2025-12-30 13:32:14 UTC | ERROR    | http_server | Failed to authenticate API key 5WZ82349... with Tastytrade: Session.__init__() got an unexpected keyword argument 'base_url'
2025-12-30 13:32:14 UTC | ERROR    | http_server | Failed to authenticate API key 5WZ82349... with Tastytrade: Session.__init__() got an unexpected keyword argument 'base_url'
2025-12-30 13:32:14 UTC | ERROR    | http_server | Failed to authenticate API key 5WZ82349... with Tastytrade: Session.__init__() got an unexpected keyword argument 'base_url'
2025-12-30 13:32:29 UTC | INFO     | http_server | Session keep-alive task cancelled
2025-12-30 13:32:32 UTC | INFO     | http_server | Logger initialized for http_server - Logging to /app/Logs/http_server_2025-12-30.log
2025-12-30 13:32:32 UTC | INFO     | http_server | Starting TastyTrade HTTP server on 0.0.0.0:8033
2025-12-30 13:32:32 UTC | INFO     | http_server | Set API_KEY environment variable to secure the server
2025-12-30 13:32:32 UTC | INFO     | http_server | Set CORS_ORIGINS environment variable to restrict CORS (comma-separated)
2025-12-30 13:32:32 UTC | INFO     | http_server | TastyAgent loggers initialized
2025-12-30 13:32:32 UTC | INFO     | http_server | Loaded 4 credential(s) from database
2025-12-30 13:32:32 UTC | WARNING  | http_server | API key  already exists in credentials, skipping default env vars
2025-12-30 13:32:32 UTC | INFO     | http_server | Loaded credentials for 4 API key(s)
2025-12-30 13:32:32 UTC | INFO     | http_server | Loaded settings for 0 API key(s)
2025-12-30 13:32:32 UTC | INFO     | http_server | Using Claude model: anthropic:claude-3-5-haiku-20241022
2025-12-30 13:32:36 UTC | INFO     | http_server | Successfully authenticated API key 5WI12958... with Tastytrade live. Found 2 account(s).
2025-12-30 13:32:40 UTC | INFO     | http_server | Session keep-alive task cancelled
2025-12-30 13:32:45 UTC | INFO     | http_server | Logger initialized for http_server - Logging to /app/Logs/http_server_2025-12-30.log
2025-12-30 13:32:45 UTC | INFO     | http_server | Starting TastyTrade HTTP server on 0.0.0.0:8033
2025-12-30 13:32:45 UTC | INFO     | http_server | Set API_KEY environment variable to secure the server
2025-12-30 13:32:45 UTC | INFO     | http_server | Set CORS_ORIGINS environment variable to restrict CORS (comma-separated)
2025-12-30 13:32:45 UTC | INFO     | http_server | TastyAgent loggers initialized
2025-12-30 13:32:45 UTC | INFO     | http_server | Loaded 2 credential(s) from database
2025-12-30 13:32:45 UTC | INFO     | http_server | Loaded default live credentials for API key: 
2025-12-30 13:32:45 UTC | INFO     | http_server | Loaded credentials for 3 API key(s)
2025-12-30 13:32:45 UTC | INFO     | http_server | Loaded settings for 0 API key(s)
2025-12-30 13:32:45 UTC | INFO     | http_server | Using Claude model: anthropic:claude-3-5-haiku-20241022
2025-12-30 13:32:46 UTC | INFO     | http_server | Successfully authenticated API key 5WI12958... with Tastytrade live. Found 2 account(s).
2025-12-30 13:33:05 UTC | INFO     | http_server | Loaded 4 credential(s) from database
2025-12-30 13:33:05 UTC | WARNING  | http_server | API key  already exists in credentials, skipping default env vars
2025-12-30 13:33:05 UTC | INFO     | http_server | Added/updated credentials for API key 5WZ82349...
2025-12-30 13:33:09 UTC | INFO     | http_server | Successfully authenticated API key 5WZ82349... with Tastytrade sandbox. Found 1 account(s).
2025-12-30 13:42:45 UTC | INFO     | http_server | Refreshing session for API key 5WI12958... (expires in 5.0 min)
2025-12-30 13:42:45 UTC | INFO     | http_server | Refreshing session for API key 5WZ82349... (expires in 5.4 min)
2025-12-30 13:47:35 UTC | INFO     | http_server | Loaded core rules from /app/tasty_agent/core_rules.md (17,427 chars)
2025-12-30 13:47:35 UTC | INFO     | http_server | Loaded full instruction prompt: core (17,427 chars) + full (68,689 chars) = 86,164 total chars
2025-12-30 13:47:36 UTC | INFO     | http_server | Credentials validated for API key 5WZ82349... (sandbox). Found 1 account(s)
2025-12-30 13:47:36 UTC | INFO     | http_server | Created Claude agent for API key 5WZ82349... with model anthropic:claude-3-5-haiku-20241022 and custom instructions (86,164 chars)
2025-12-30 13:47:39 UTC | ERROR    | http_server | Error getting quotes via Claude: unhandled errors in a TaskGroup (1 sub-exception)
2025-12-30 13:47:39 UTC | WARNING  | http_server | Falling back to direct quotes call: unhandled errors in a TaskGroup (1 sub-exception)
2025-12-30 13:47:39 UTC | ERROR    | http_server | Fallback also failed: 'Session' object has no attribute 'dxlink_url'
2025-12-30 13:47:42 UTC | ERROR    | http_server | Error getting quotes via Claude: unhandled errors in a TaskGroup (1 sub-exception)
2025-12-30 13:47:42 UTC | WARNING  | http_server | Falling back to direct quotes call: unhandled errors in a TaskGroup (1 sub-exception)
2025-12-30 13:47:42 UTC | ERROR    | http_server | Fallback also failed: 'Session' object has no attribute 'dxlink_url'
2025-12-30 13:47:46 UTC | INFO     | http_server | Refreshing session for API key 5WI12958... (expires in 10.0 min)
2025-12-30 13:47:46 UTC | INFO     | http_server | Refreshing session for API key 5WZ82349... (expires in 10.0 min)
2025-12-30 13:47:46 UTC | ERROR    | http_server | Error getting quotes via Claude: unhandled errors in a TaskGroup (1 sub-exception)
2025-12-30 13:47:46 UTC | WARNING  | http_server | Falling back to direct quotes call: unhandled errors in a TaskGroup (1 sub-exception)
2025-12-30 13:47:46 UTC | ERROR    | http_server | Fallback also failed: 'Session' object has no attribute 'dxlink_url'
2025-12-30 13:47:49 UTC | ERROR    | http_server | Error getting quotes via Claude: unhandled errors in a TaskGroup (1 sub-exception)
2025-12-30 13:47:49 UTC | WARNING  | http_server | Falling back to direct quotes call: unhandled errors in a TaskGroup (1 sub-exception)
2025-12-30 13:47:49 UTC | ERROR    | http_server | Fallback also failed: 'Session' object has no attribute 'dxlink_url'
2025-12-30 13:52:46 UTC | INFO     | http_server | Refreshing session for API key 5WI12958... (expires in 10.0 min)
2025-12-30 13:52:46 UTC | INFO     | http_server | Refreshing session for API key 5WZ82349... (expires in 10.0 min)
2025-12-30 13:57:47 UTC | INFO     | http_server | Refreshing session for API key 5WI12958... (expires in 10.0 min)
2025-12-30 13:57:47 UTC | INFO     | http_server | Refreshing session for API key 5WZ82349... (expires in 10.0 min)
2025-12-30 14:02:47 UTC | INFO     | http_server | Refreshing session for API key 5WI12958... (expires in 10.0 min)
2025-12-30 14:02:48 UTC | INFO     | http_server | Refreshing session for API key 5WZ82349... (expires in 10.0 min)
2025-12-30 14:07:48 UTC | INFO     | http_server | Refreshing session for API key 5WI12958... (expires in 10.0 min)
2025-12-30 14:07:48 UTC | INFO     | http_server | Refreshing session for API key 5WZ82349... (expires in 10.0 min)
2025-12-30 14:12:48 UTC | INFO     | http_server | Refreshing session for API key 5WI12958... (expires in 10.0 min)
2025-12-30 14:12:49 UTC | INFO     | http_server | Refreshing session for API key 5WZ82349... (expires in 10.0 min)
2025-12-30 14:17:50 UTC | INFO     | http_server | Refreshing session for API key 5WI12958... (expires in 10.0 min)
2025-12-30 14:17:50 UTC | INFO     | http_server | Refreshing session for API key 5WZ82349... (expires in 10.0 min)
2025-12-30 14:22:50 UTC | INFO     | http_server | Refreshing session for API key 5WI12958... (expires in 10.0 min)
2025-12-30 14:22:50 UTC | INFO     | http_server | Refreshing session for API key 5WZ82349... (expires in 10.0 min)
2025-12-30 14:27:51 UTC | INFO     | http_server | Refreshing session for API key 5WI12958... (expires in 10.0 min)
2025-12-30 14:27:51 UTC | INFO     | http_server | Refreshing session for API key 5WZ82349... (expires in 10.0 min)
2025-12-30 14:32:52 UTC | INFO     | http_server | Refreshing session for API key 5WI12958... (expires in 10.0 min)
2025-12-30 14:32:52 UTC | INFO     | http_server | Refreshing session for API key 5WZ82349... (expires in 10.0 min)
2025-12-30 14:37:52 UTC | INFO     | http_server | Refreshing session for API key 5WI12958... (expires in 10.0 min)
2025-12-30 14:37:52 UTC | INFO     | http_server | Refreshing session for API key 5WZ82349... (expires in 10.0 min)
2025-12-30 14:42:53 UTC | INFO     | http_server | Refreshing session for API key 5WI12958... (expires in 10.0 min)
2025-12-30 14:42:53 UTC | INFO     | http_server | Refreshing session for API key 5WZ82349... (expires in 10.0 min)
2025-12-30 14:47:54 UTC | INFO     | http_server | Refreshing session for API key 5WI12958... (expires in 10.0 min)
2025-12-30 14:47:54 UTC | INFO     | http_server | Refreshing session for API key 5WZ82349... (expires in 10.0 min)
2025-12-30 14:52:55 UTC | INFO     | http_server | Refreshing session for API key 5WI12958... (expires in 10.0 min)
2025-12-30 14:52:55 UTC | INFO     | http_server | Refreshing session for API key 5WZ82349... (expires in 10.0 min)
2025-12-30 14:57:55 UTC | INFO     | http_server | Refreshing session for API key 5WI12958... (expires in 10.0 min)
2025-12-30 14:57:55 UTC | INFO     | http_server | Refreshing session for API key 5WZ82349... (expires in 10.0 min)
2025-12-30 15:02:56 UTC | INFO     | http_server | Refreshing session for API key 5WI12958... (expires in 10.0 min)
2025-12-30 15:02:56 UTC | INFO     | http_server | Refreshing session for API key 5WZ82349... (expires in 10.0 min)
2025-12-30 15:07:57 UTC | INFO     | http_server | Refreshing session for API key 5WI12958... (expires in 10.0 min)
2025-12-30 15:07:57 UTC | INFO     | http_server | Refreshing session for API key 5WZ82349... (expires in 10.0 min)
2025-12-30 15:12:58 UTC | INFO     | http_server | Refreshing session for API key 5WI12958... (expires in 10.0 min)
2025-12-30 15:12:58 UTC | INFO     | http_server | Refreshing session for API key 5WZ82349... (expires in 10.0 min)
2025-12-30 15:17:58 UTC | INFO     | http_server | Refreshing session for API key 5WI12958... (expires in 10.0 min)
2025-12-30 15:17:58 UTC | INFO     | http_server | Refreshing session for API key 5WZ82349... (expires in 10.0 min)
2025-12-30 15:22:59 UTC | INFO     | http_server | Refreshing session for API key 5WI12958... (expires in 10.0 min)
2025-12-30 15:22:59 UTC | INFO     | http_server | Refreshing session for API key 5WZ82349... (expires in 10.0 min)
2025-12-30 15:28:00 UTC | INFO     | http_server | Refreshing session for API key 5WI12958... (expires in 10.0 min)
2025-12-30 15:28:00 UTC | INFO     | http_server | Refreshing session for API key 5WZ82349... (expires in 10.0 min)
2025-12-30 15:33:00 UTC | INFO     | http_server | Refreshing session for API key 5WI12958... (expires in 10.0 min)
2025-12-30 15:33:00 UTC | INFO     | http_server | Refreshing session for API key 5WZ82349... (expires in 10.0 min)
2025-12-30 15:38:01 UTC | INFO     | http_server | Refreshing session for API key 5WI12958... (expires in 10.0 min)
2025-12-30 15:38:01 UTC | INFO     | http_server | Refreshing session for API key 5WZ82349... (expires in 10.0 min)
2025-12-30 15:43:02 UTC | INFO     | http_server | Refreshing session for API key 5WI12958... (expires in 10.0 min)
2025-12-30 15:43:02 UTC | INFO     | http_server | Refreshing session for API key 5WZ82349... (expires in 10.0 min)
2025-12-30 15:48:03 UTC | INFO     | http_server | Refreshing session for API key 5WI12958... (expires in 10.0 min)
2025-12-30 15:48:03 UTC | INFO     | http_server | Refreshing session for API key 5WZ82349... (expires in 10.0 min)
2025-12-30 15:53:03 UTC | INFO     | http_server | Refreshing session for API key 5WI12958... (expires in 10.0 min)
2025-12-30 15:53:03 UTC | INFO     | http_server | Refreshing session for API key 5WZ82349... (expires in 10.0 min)
2025-12-30 15:58:04 UTC | INFO     | http_server | Refreshing session for API key 5WI12958... (expires in 10.0 min)
2025-12-30 15:58:04 UTC | INFO     | http_server | Refreshing session for API key 5WZ82349... (expires in 10.0 min)
2025-12-30 16:03:05 UTC | INFO     | http_server | Refreshing session for API key 5WI12958... (expires in 10.0 min)
2025-12-30 16:03:05 UTC | INFO     | http_server | Refreshing session for API key 5WZ82349... (expires in 10.0 min)
2025-12-30 16:08:06 UTC | INFO     | http_server | Refreshing session for API key 5WI12958... (expires in 10.0 min)
2025-12-30 16:08:06 UTC | INFO     | http_server | Refreshing session for API key 5WZ82349... (expires in 10.0 min)
2025-12-30 16:13:06 UTC | INFO     | http_server | Refreshing session for API key 5WI12958... (expires in 10.0 min)
2025-12-30 16:13:07 UTC | INFO     | http_server | Refreshing session for API key 5WZ82349... (expires in 10.0 min)
2025-12-30 16:18:07 UTC | INFO     | http_server | Refreshing session for API key 5WI12958... (expires in 10.0 min)
2025-12-30 16:18:07 UTC | INFO     | http_server | Refreshing session for API key 5WZ82349... (expires in 10.0 min)
2025-12-30 16:23:08 UTC | INFO     | http_server | Refreshing session for API key 5WI12958... (expires in 10.0 min)
2025-12-30 16:23:08 UTC | INFO     | http_server | Refreshing session for API key 5WZ82349... (expires in 10.0 min)
2025-12-30 16:28:08 UTC | INFO     | http_server | Refreshing session for API key 5WI12958... (expires in 10.0 min)
2025-12-30 16:28:09 UTC | INFO     | http_server | Refreshing session for API key 5WZ82349... (expires in 10.0 min)
2025-12-30 16:33:09 UTC | INFO     | http_server | Refreshing session for API key 5WI12958... (expires in 10.0 min)
2025-12-30 16:33:09 UTC | INFO     | http_server | Refreshing session for API key 5WZ82349... (expires in 10.0 min)
2025-12-30 16:38:10 UTC | INFO     | http_server | Refreshing session for API key 5WI12958... (expires in 10.0 min)
2025-12-30 16:38:10 UTC | INFO     | http_server | Refreshing session for API key 5WZ82349... (expires in 10.0 min)
2025-12-30 16:43:10 UTC | INFO     | http_server | Refreshing session for API key 5WI12958... (expires in 10.0 min)
2025-12-30 16:43:11 UTC | INFO     | http_server | Refreshing session for API key 5WZ82349... (expires in 10.0 min)
2025-12-30 16:48:11 UTC | INFO     | http_server | Refreshing session for API key 5WI12958... (expires in 10.0 min)
2025-12-30 16:48:11 UTC | INFO     | http_server | Refreshing session for API key 5WZ82349... (expires in 10.0 min)
2025-12-30 16:53:12 UTC | INFO     | http_server | Refreshing session for API key 5WI12958... (expires in 10.0 min)
2025-12-30 16:53:12 UTC | INFO     | http_server | Refreshing session for API key 5WZ82349... (expires in 10.0 min)
2025-12-30 16:58:12 UTC | INFO     | http_server | Refreshing session for API key 5WI12958... (expires in 10.0 min)
2025-12-30 16:58:12 UTC | INFO     | http_server | Refreshing session for API key 5WZ82349... (expires in 10.0 min)
2025-12-30 17:03:13 UTC | INFO     | http_server | Refreshing session for API key 5WI12958... (expires in 10.0 min)
2025-12-30 17:03:13 UTC | INFO     | http_server | Refreshing session for API key 5WZ82349... (expires in 10.0 min)
2025-12-30 17:08:14 UTC | INFO     | http_server | Refreshing session for API key 5WI12958... (expires in 10.0 min)
2025-12-30 17:08:14 UTC | INFO     | http_server | Refreshing session for API key 5WZ82349... (expires in 10.0 min)
2025-12-30 17:13:15 UTC | INFO     | http_server | Refreshing session for API key 5WI12958... (expires in 10.0 min)
2025-12-30 17:13:15 UTC | INFO     | http_server | Refreshing session for API key 5WZ82349... (expires in 10.0 min)
2025-12-30 17:18:16 UTC | INFO     | http_server | Refreshing session for API key 5WI12958... (expires in 10.0 min)
2025-12-30 17:18:16 UTC | INFO     | http_server | Refreshing session for API key 5WZ82349... (expires in 10.0 min)
2025-12-30 17:23:17 UTC | INFO     | http_server | Refreshing session for API key 5WI12958... (expires in 10.0 min)
2025-12-30 17:23:17 UTC | INFO     | http_server | Refreshing session for API key 5WZ82349... (expires in 10.0 min)
2025-12-30 17:28:18 UTC | INFO     | http_server | Refreshing session for API key 5WI12958... (expires in 10.0 min)
2025-12-30 17:28:18 UTC | INFO     | http_server | Refreshing session for API key 5WZ82349... (expires in 10.0 min)
2025-12-30 17:33:18 UTC | INFO     | http_server | Refreshing session for API key 5WI12958... (expires in 10.0 min)
2025-12-30 17:33:18 UTC | INFO     | http_server | Refreshing session for API key 5WZ82349... (expires in 10.0 min)
2025-12-30 17:38:19 UTC | INFO     | http_server | Refreshing session for API key 5WI12958... (expires in 10.0 min)
2025-12-30 17:38:19 UTC | INFO     | http_server | Refreshing session for API key 5WZ82349... (expires in 10.0 min)
2025-12-30 17:43:19 UTC | INFO     | http_server | Refreshing session for API key 5WI12958... (expires in 10.0 min)
2025-12-30 17:43:20 UTC | INFO     | http_server | Refreshing session for API key 5WZ82349... (expires in 10.0 min)
2025-12-30 17:48:20 UTC | INFO     | http_server | Refreshing session for API key 5WI12958... (expires in 10.0 min)
2025-12-30 17:48:20 UTC | INFO     | http_server | Refreshing session for API key 5WZ82349... (expires in 10.0 min)
2025-12-30 17:53:21 UTC | INFO     | http_server | Refreshing session for API key 5WI12958... (expires in 10.0 min)
2025-12-30 17:53:21 UTC | INFO     | http_server | Refreshing session for API key 5WZ82349... (expires in 10.0 min)
2025-12-30 17:58:21 UTC | INFO     | http_server | Refreshing session for API key 5WI12958... (expires in 10.0 min)
2025-12-30 17:58:22 UTC | INFO     | http_server | Refreshing session for API key 5WZ82349... (expires in 10.0 min)
2025-12-30 18:03:22 UTC | INFO     | http_server | Refreshing session for API key 5WI12958... (expires in 10.0 min)
2025-12-30 18:03:22 UTC | INFO     | http_server | Refreshing session for API key 5WZ82349... (expires in 10.0 min)
2025-12-30 18:08:23 UTC | INFO     | http_server | Refreshing session for API key 5WI12958... (expires in 10.0 min)
2025-12-30 18:08:23 UTC | INFO     | http_server | Refreshing session for API key 5WZ82349... (expires in 10.0 min)
2025-12-30 18:13:23 UTC | INFO     | http_server | Refreshing session for API key 5WI12958... (expires in 10.0 min)
2025-12-30 18:13:23 UTC | INFO     | http_server | Refreshing session for API key 5WZ82349... (expires in 10.0 min)
2025-12-30 18:18:24 UTC | INFO     | http_server | Refreshing session for API key 5WI12958... (expires in 10.0 min)
2025-12-30 18:18:24 UTC | INFO     | http_server | Refreshing session for API key 5WZ82349... (expires in 10.0 min)
2025-12-30 18:23:25 UTC | INFO     | http_server | Refreshing session for API key 5WI12958... (expires in 10.0 min)
2025-12-30 18:23:25 UTC | INFO     | http_server | Refreshing session for API key 5WZ82349... (expires in 10.0 min)
2025-12-30 18:28:26 UTC | INFO     | http_server | Refreshing session for API key 5WI12958... (expires in 10.0 min)
2025-12-30 18:28:26 UTC | INFO     | http_server | Refreshing session for API key 5WZ82349... (expires in 10.0 min)
2025-12-30 18:33:26 UTC | INFO     | http_server | Refreshing session for API key 5WI12958... (expires in 10.0 min)
2025-12-30 18:33:27 UTC | INFO     | http_server | Refreshing session for API key 5WZ82349... (expires in 10.0 min)
2025-12-30 18:38:27 UTC | INFO     | http_server | Refreshing session for API key 5WI12958... (expires in 10.0 min)
2025-12-30 18:38:27 UTC | INFO     | http_server | Refreshing session for API key 5WZ82349... (expires in 10.0 min)
2025-12-30 18:43:28 UTC | INFO     | http_server | Refreshing session for API key 5WI12958... (expires in 10.0 min)
2025-12-30 18:43:28 UTC | INFO     | http_server | Refreshing session for API key 5WZ82349... (expires in 10.0 min)
2025-12-30 18:48:28 UTC | INFO     | http_server | Refreshing session for API key 5WI12958... (expires in 10.0 min)
2025-12-30 18:48:28 UTC | INFO     | http_server | Refreshing session for API key 5WZ82349... (expires in 10.0 min)
2025-12-30 18:53:29 UTC | INFO     | http_server | Refreshing session for API key 5WI12958... (expires in 10.0 min)
2025-12-30 18:53:29 UTC | INFO     | http_server | Refreshing session for API key 5WZ82349... (expires in 10.0 min)
2025-12-30 18:58:30 UTC | INFO     | http_server | Refreshing session for API key 5WI12958... (expires in 10.0 min)
2025-12-30 18:58:30 UTC | INFO     | http_server | Refreshing session for API key 5WZ82349... (expires in 10.0 min)
2025-12-30 19:03:31 UTC | INFO     | http_server | Refreshing session for API key 5WI12958... (expires in 10.0 min)
2025-12-30 19:03:31 UTC | INFO     | http_server | Refreshing session for API key 5WZ82349... (expires in 10.0 min)
2025-12-30 19:08:31 UTC | INFO     | http_server | Refreshing session for API key 5WI12958... (expires in 10.0 min)
2025-12-30 19:08:32 UTC | INFO     | http_server | Refreshing session for API key 5WZ82349... (expires in 10.0 min)
2025-12-30 19:13:32 UTC | INFO     | http_server | Refreshing session for API key 5WI12958... (expires in 10.0 min)
2025-12-30 19:13:33 UTC | INFO     | http_server | Refreshing session for API key 5WZ82349... (expires in 10.0 min)
2025-12-30 19:18:33 UTC | INFO     | http_server | Refreshing session for API key 5WI12958... (expires in 10.0 min)
2025-12-30 19:18:33 UTC | INFO     | http_server | Refreshing session for API key 5WZ82349... (expires in 10.0 min)
2025-12-30 19:23:34 UTC | INFO     | http_server | Refreshing session for API key 5WI12958... (expires in 10.0 min)
2025-12-30 19:23:34 UTC | INFO     | http_server | Refreshing session for API key 5WZ82349... (expires in 10.0 min)
2025-12-30 19:28:34 UTC | INFO     | http_server | Refreshing session for API key 5WI12958... (expires in 10.0 min)
2025-12-30 19:28:35 UTC | INFO     | http_server | Refreshing session for API key 5WZ82349... (expires in 10.0 min)
2025-12-30 19:33:35 UTC | INFO     | http_server | Refreshing session for API key 5WI12958... (expires in 10.0 min)
2025-12-30 19:33:35 UTC | INFO     | http_server | Refreshing session for API key 5WZ82349... (expires in 10.0 min)
2025-12-30 19:38:36 UTC | INFO     | http_server | Refreshing session for API key 5WI12958... (expires in 10.0 min)
2025-12-30 19:38:36 UTC | INFO     | http_server | Refreshing session for API key 5WZ82349... (expires in 10.0 min)
2025-12-30 19:43:37 UTC | INFO     | http_server | Refreshing session for API key 5WI12958... (expires in 10.0 min)
2025-12-30 19:43:37 UTC | INFO     | http_server | Refreshing session for API key 5WZ82349... (expires in 10.0 min)
2025-12-30 19:48:37 UTC | INFO     | http_server | Refreshing session for API key 5WI12958... (expires in 10.0 min)
2025-12-30 19:48:38 UTC | INFO     | http_server | Refreshing session for API key 5WZ82349... (expires in 10.0 min)
2025-12-30 19:53:38 UTC | INFO     | http_server | Refreshing session for API key 5WI12958... (expires in 10.0 min)
2025-12-30 19:53:38 UTC | INFO     | http_server | Refreshing session for API key 5WZ82349... (expires in 10.0 min)
2025-12-30 19:58:39 UTC | INFO     | http_server | Refreshing session for API key 5WI12958... (expires in 10.0 min)
2025-12-30 19:58:39 UTC | INFO     | http_server | Refreshing session for API key 5WZ82349... (expires in 10.0 min)
2025-12-30 20:03:39 UTC | INFO     | http_server | Refreshing session for API key 5WI12958... (expires in 10.0 min)
2025-12-30 20:03:40 UTC | INFO     | http_server | Refreshing session for API key 5WZ82349... (expires in 10.0 min)
2025-12-30 20:08:40 UTC | INFO     | http_server | Refreshing session for API key 5WI12958... (expires in 10.0 min)
2025-12-30 20:08:40 UTC | INFO     | http_server | Refreshing session for API key 5WZ82349... (expires in 10.0 min)
2025-12-30 20:13:41 UTC | INFO     | http_server | Refreshing session for API key 5WI12958... (expires in 10.0 min)
2025-12-30 20:13:41 UTC | INFO     | http_server | Refreshing session for API key 5WZ82349... (expires in 10.0 min)
2025-12-30 20:18:41 UTC | INFO     | http_server | Refreshing session for API key 5WI12958... (expires in 10.0 min)
2025-12-30 20:18:42 UTC | INFO     | http_server | Refreshing session for API key 5WZ82349... (expires in 10.0 min)
2025-12-30 20:23:42 UTC | INFO     | http_server | Refreshing session for API key 5WI12958... (expires in 10.0 min)
2025-12-30 20:23:42 UTC | INFO     | http_server | Refreshing session for API key 5WZ82349... (expires in 10.0 min)
2025-12-30 20:28:43 UTC | INFO     | http_server | Refreshing session for API key 5WI12958... (expires in 10.0 min)
2025-12-30 20:28:43 UTC | INFO     | http_server | Refreshing session for API key 5WZ82349... (expires in 10.0 min)
2025-12-30 20:33:44 UTC | INFO     | http_server | Refreshing session for API key 5WI12958... (expires in 10.0 min)
2025-12-30 20:33:44 UTC | INFO     | http_server | Refreshing session for API key 5WZ82349... (expires in 10.0 min)
2025-12-30 20:38:45 UTC | INFO     | http_server | Refreshing session for API key 5WI12958... (expires in 10.0 min)
2025-12-30 20:38:45 UTC | INFO     | http_server | Refreshing session for API key 5WZ82349... (expires in 10.0 min)
2025-12-30 20:43:45 UTC | INFO     | http_server | Refreshing session for API key 5WI12958... (expires in 10.0 min)
2025-12-30 20:43:45 UTC | INFO     | http_server | Refreshing session for API key 5WZ82349... (expires in 10.0 min)
2025-12-30 20:48:46 UTC | INFO     | http_server | Refreshing session for API key 5WI12958... (expires in 10.0 min)
2025-12-30 20:48:46 UTC | INFO     | http_server | Refreshing session for API key 5WZ82349... (expires in 10.0 min)
2025-12-30 20:53:47 UTC | INFO     | http_server | Refreshing session for API key 5WI12958... (expires in 10.0 min)
2025-12-30 20:53:47 UTC | INFO     | http_server | Refreshing session for API key 5WZ82349... (expires in 10.0 min)
2025-12-30 20:58:48 UTC | INFO     | http_server | Refreshing session for API key 5WI12958... (expires in 10.0 min)
